id,external_id,name,equipment,muscle,category,has_gif,gif_url,illustration_slug,match_method,frame1,frame2,frame3,status
"268","biceps/dumbbell-one-arm-seated-bicep-curl-on-exercise-ball","Dumbbell One Arm Seated Bicep Curl On Exercise Ball","dumbbell","biceps","strength","true","https://cdn.jsdelivr.net/gh/JahelCuadrado/ExerciseGymGifsDB@v1.1.0/biceps/dumbbell-one-arm-seated-bicep-curl-on-exercise-ball.gif","","","","","","gif_only"
"269","biceps/dumbbell-one-arm-seated-hammer-curl","Dumbbell One Arm Seated Hammer Curl","dumbbell","biceps","strength","true","https://cdn.jsdelivr.net/gh/JahelCuadrado/ExerciseGymGifsDB@v1.1.0/biceps/dumbbell-one-arm-seated-hammer-curl.gif","","","","","","gif_only"
"270","biceps/dumbbell-one-arm-standing-curl","Dumbbell One Arm Standing Curl","dumbbell","biceps","strength","true","https://cdn.jsdelivr.net/gh/JahelCuadrado/ExerciseGymGifsDB@v1.1.0/biceps/dumbbell-one-arm-standing-curl.gif","","","","","","gif_only"
"271","biceps/dumbbell-one-arm-standing-hammer-curl","Dumbbell One Arm Standing Hammer Curl","dumbbell","biceps","strength","true","https://cdn.jsdelivr.net/gh/JahelCuadrado/ExerciseGymGifsDB@v1.1.0/biceps/dumbbell-one-arm-standing-hammer-curl.gif","","","","","","gif_only"
"272","biceps/dumbbell-one-arm-zottman-preacher-curl","Dumbbell One Arm Zottman Preacher Curl","dumbbell","biceps","strength","true","https://cdn.jsdelivr.net/gh/JahelCuadrado/ExerciseGymGifsDB@v1.1.0/biceps/dumbbell-one-arm-zottman-preacher-curl.gif","","","","","","gif_only"
"273","biceps/dumbbell-over-bench-neutral-wrist-curl","Dumbbell Over Bench Neutral Wrist Curl","dumbbell","biceps","strength","true","https://cdn.jsdelivr.net/gh/JahelCuadrado/ExerciseGymGifsDB@v1.1.0/biceps/dumbbell-over-bench-neutral-wrist-curl.gif","","","","","","gif_only"
"274","biceps/dumbbell-over-bench-one-arm-neutral-wrist-curl","Dumbbell Over Bench One Arm Neutral Wrist Curl","dumbbell","biceps","strength","true","https://cdn.jsdelivr.net/gh/JahelCuadrado/ExerciseGymGifsDB@v1.1.0/biceps/dumbbell-over-bench-one-arm-neutral-wrist-curl.gif","","","","","","gif_only"
"275","biceps/dumbbell-peacher-hammer-curl","Dumbbell Peacher Hammer Curl","dumbbell","biceps","strength","true","https://cdn.jsdelivr.net/gh/JahelCuadrado/ExerciseGymGifsDB@v1.1.0/biceps/dumbbell-peacher-hammer-curl.gif","hammer-curl","fuzzy(0.67)","https://cdn.jsdelivr.net/gh/bryllim/workout-guide@ba0b709cb20430361b2cb33aaadd20998164a916/packages/workout-guide/assets/hammer-curl/frame-1.svg","https://cdn.jsdelivr.net/gh/bryllim/workout-guide@ba0b709cb20430361b2cb33aaadd20998164a916/packages/workout-guide/assets/hammer-curl/frame-2.svg","https://cdn.jsdelivr.net/gh/bryllim/workout-guide@ba0b709cb20430361b2cb33aaadd20998164a916/packages/workout-guide/assets/hammer-curl/frame-3.svg","both"
"276","biceps/dumbbell-preacher-curl-over-exercise-ball","Dumbbell Preacher Curl Over Exercise Ball","dumbbell","biceps","strength","true","https://cdn.jsdelivr.net/gh/JahelCuadrado/ExerciseGymGifsDB@v1.1.0/biceps/dumbbell-preacher-curl-over-exercise-ball.gif","","","","","","gif_only"
"277","biceps/dumbbell-preacher-curl","Dumbbell Preacher Curl","dumbbell","biceps","strength","true","https://cdn.jsdelivr.net/gh/JahelCuadrado/ExerciseGymGifsDB@v1.1.0/biceps/dumbbell-preacher-curl.gif","preacher-curl","exact","https://cdn.jsdelivr.net/gh/bryllim/workout-guide@ba0b709cb20430361b2cb33aaadd20998164a916/packages/workout-guide/assets/preacher-curl/frame-1.svg","https://cdn.jsdelivr.net/gh/bryllim/workout-guide@ba0b709cb20430361b2cb33aaadd20998164a916/packages/workout-guide/assets/preacher-curl/frame-2.svg","https://cdn.jsdelivr.net/gh/bryllim/workout-guide@ba0b709cb20430361b2cb33aaadd20998164a916/packages/workout-guide/assets/preacher-curl/frame-3.svg","both"
"278","biceps/dumbbell-prone-incline-curl","Dumbbell Prone Incline Curl","dumbbell","biceps","strength","true","https://cdn.jsdelivr.net/gh/JahelCuadrado/ExerciseGymGifsDB@v1.1.0/biceps/dumbbell-prone-incline-curl.gif","incline-dumbbell-curl","fuzzy(0.50)","https://cdn.jsdelivr.net/gh/bryllim/workout-guide@ba0b709cb20430361b2cb33aaadd20998164a916/packages/workout-guide/assets/incline-dumbbell-curl/frame-1.svg","https://cdn.jsdelivr.net/gh/bryllim/workout-guide@ba0b709cb20430361b2cb33aaadd20998164a916/packages/workout-guide/assets/incline-dumbbell-curl/frame-2.svg","https://cdn.jsdelivr.net/gh/bryllim/workout-guide@ba0b709cb20430361b2cb33aaadd20998164a916/packages/workout-guide/assets/incline-dumbbell-curl/frame-3.svg","both"
"279","biceps/dumbbell-prone-incline-hammer-curl","Dumbbell Prone Incline Hammer Curl","dumbbell","biceps","strength","true","https://cdn.jsdelivr.net/gh/JahelCuadrado/ExerciseGymGifsDB@v1.1.0/biceps/dumbbell-prone-incline-hammer-curl.gif","hammer-curl","fuzzy(0.50)","https://cdn.jsdelivr.net/gh/bryllim/workout-guide@ba0b709cb20430361b2cb33aaadd20998164a916/packages/workout-guide/assets/hammer-curl/frame-1.svg","https://cdn.jsdelivr.net/gh/bryllim/workout-guide@ba0b709cb20430361b2cb33aaadd20998164a916/packages/workout-guide/assets/hammer-curl/frame-2.svg","https://cdn.jsdelivr.net/gh/bryllim/workout-guide@ba0b709cb20430361b2cb33aaadd20998164a916/packages/workout-guide/assets/hammer-curl/frame-3.svg","both"
"280","biceps/dumbbell-revers-grip-biceps-curl","Dumbbell Revers Grip Biceps Curl","dumbbell","biceps","strength","true","https://cdn.jsdelivr.net/gh/JahelCuadrado/ExerciseGymGifsDB@v1.1.0/biceps/dumbbell-revers-grip-biceps-curl.gif","bicep-curl","fuzzy(0.50)","https://cdn.jsdelivr.net/gh/bryllim/workout-guide@ba0b709cb20430361b2cb33aaadd20998164a916/packages/workout-guide/assets/bicep-curl/frame-1.svg","https://cdn.jsdelivr.net/gh/bryllim/workout-guide@ba0b709cb20430361b2cb33aaadd20998164a916/packages/workout-guide/assets/bicep-curl/frame-2.svg","https://cdn.jsdelivr.net/gh/bryllim/workout-guide@ba0b709cb20430361b2cb33aaadd20998164a916/packages/workout-guide/assets/bicep-curl/frame-3.svg","both"
"281","biceps/dumbbell-reverse-preacher-curl","Dumbbell Reverse Preacher Curl","dumbbell","biceps","strength","true","https://cdn.jsdelivr.net/gh/JahelCuadrado/ExerciseGymGifsDB@v1.1.0/biceps/dumbbell-reverse-preacher-curl.gif","preacher-curl","fuzzy(0.67)","https://cdn.jsdelivr.net/gh/bryllim/workout-guide@ba0b709cb20430361b2cb33aaadd20998164a916/packages/workout-guide/assets/preacher-curl/frame-1.svg","https://cdn.jsdelivr.net/gh/bryllim/workout-guide@ba0b709cb20430361b2cb33aaadd20998164a916/packages/workout-guide/assets/preacher-curl/frame-2.svg","https://cdn.jsdelivr.net/gh/bryllim/workout-guide@ba0b709cb20430361b2cb33aaadd20998164a916/packages/workout-guide/assets/preacher-curl/frame-3.svg","both"
"282","biceps/dumbbell-reverse-spider-curl","Dumbbell Reverse Spider Curl","dumbbell","biceps","strength","true","https://cdn.jsdelivr.net/gh/JahelCuadrado/ExerciseGymGifsDB@v1.1.0/biceps/dumbbell-reverse-spider-curl.gif","reverse-curl","fuzzy(0.67)","https://cdn.jsdelivr.net/gh/bryllim/workout-guide@ba0b709cb20430361b2cb33aaadd20998164a916/packages/workout-guide/assets/reverse-curl/frame-1.svg","https://cdn.jsdelivr.net/gh/bryllim/workout-guide@ba0b709cb20430361b2cb33aaadd20998164a916/packages/workout-guide/assets/reverse-curl/frame-2.svg","https://cdn.jsdelivr.net/gh/bryllim/workout-guide@ba0b709cb20430361b2cb33aaadd20998164a916/packages/workout-guide/assets/reverse-curl/frame-3.svg","both"
"283","biceps/dumbbell-seated-alternate-hammer-curl-on-exercise-ball","Dumbbell Seated Alternate Hammer Curl On Exercise Ball","dumbbell","biceps","strength","true","https://cdn.jsdelivr.net/gh/JahelCuadrado/ExerciseGymGifsDB@v1.1.0/biceps/dumbbell-seated-alternate-hammer-curl-on-exercise-ball.gif","","","","","","gif_only"
"284","biceps/dumbbell-seated-bicep-curl","Dumbbell Seated Bicep Curl","dumbbell","biceps","strength","true","https://cdn.jsdelivr.net/gh/JahelCuadrado/ExerciseGymGifsDB@v1.1.0/biceps/dumbbell-seated-bicep-curl.gif","bicep-curl","fuzzy(0.67)","https://cdn.jsdelivr.net/gh/bryllim/workout-guide@ba0b709cb20430361b2cb33aaadd20998164a916/packages/workout-guide/assets/bicep-curl/frame-1.svg","https://cdn.jsdelivr.net/gh/bryllim/workout-guide@ba0b709cb20430361b2cb33aaadd20998164a916/packages/workout-guide/assets/bicep-curl/frame-2.svg","https://cdn.jsdelivr.net/gh/bryllim/workout-guide@ba0b709cb20430361b2cb33aaadd20998164a916/packages/workout-guide/assets/bicep-curl/frame-3.svg","both"
"285","biceps/dumbbell-seated-biceps-curl-on-stability-ball","Dumbbell Seated Biceps Curl On Stability Ball","dumbbell","biceps","strength","true","https://cdn.jsdelivr.net/gh/JahelCuadrado/ExerciseGymGifsDB@v1.1.0/biceps/dumbbell-seated-biceps-curl-on-stability-ball.gif","","","","","","gif_only"
"286","biceps/dumbbell-seated-biceps-curl-to-shoulder-press","Dumbbell Seated Biceps Curl To Shoulder Press","dumbbell","biceps","strength","true","https://cdn.jsdelivr.net/gh/JahelCuadrado/ExerciseGymGifsDB@v1.1.0/biceps/dumbbell-seated-biceps-curl-to-shoulder-press.gif","","","","","","gif_only"
"287","biceps/dumbbell-seated-curl","Dumbbell Seated Curl","dumbbell","biceps","strength","true","https://cdn.jsdelivr.net/gh/JahelCuadrado/ExerciseGymGifsDB@v1.1.0/biceps/dumbbell-seated-curl.gif","seated-leg-curl","fuzzy(0.67)","https://cdn.jsdelivr.net/gh/bryllim/workout-guide@ba0b709cb20430361b2cb33aaadd20998164a916/packages/workout-guide/assets/seated-leg-curl/frame-1.svg","https://cdn.jsdelivr.net/gh/bryllim/workout-guide@ba0b709cb20430361b2cb33aaadd20998164a916/packages/workout-guide/assets/seated-leg-curl/frame-2.svg","https://cdn.jsdelivr.net/gh/bryllim/workout-guide@ba0b709cb20430361b2cb33aaadd20998164a916/packages/workout-guide/assets/seated-leg-curl/frame-3.svg","both"
"288","biceps/dumbbell-seated-hammer-curl","Dumbbell Seated Hammer Curl","dumbbell","biceps","strength","true","https://cdn.jsdelivr.net/gh/JahelCuadrado/ExerciseGymGifsDB@v1.1.0/biceps/dumbbell-seated-hammer-curl.gif","hammer-curl","fuzzy(0.67)","https://cdn.jsdelivr.net/gh/bryllim/workout-guide@ba0b709cb20430361b2cb33aaadd20998164a916/packages/workout-guide/assets/hammer-curl/frame-1.svg","https://cdn.jsdelivr.net/gh/bryllim/workout-guide@ba0b709cb20430361b2cb33aaadd20998164a916/packages/workout-guide/assets/hammer-curl/frame-2.svg","https://cdn.jsdelivr.net/gh/bryllim/workout-guide@ba0b709cb20430361b2cb33aaadd20998164a916/packages/workout-guide/assets/hammer-curl/frame-3.svg","both"
"289","biceps/dumbbell-seated-inner-biceps-curl","Dumbbell Seated Inner Biceps Curl","dumbbell","biceps","strength","true","https://cdn.jsdelivr.net/gh/JahelCuadrado/ExerciseGymGifsDB@v1.1.0/biceps/dumbbell-seated-inner-biceps-curl.gif","bicep-curl","fuzzy(0.50)","https://cdn.jsdelivr.net/gh/bryllim/workout-guide@ba0b709cb20430361b2cb33aaadd20998164a916/packages/workout-guide/assets/bicep-curl/frame-1.svg","https://cdn.jsdelivr.net/gh/bryllim/workout-guide@ba0b709cb20430361b2cb33aaadd20998164a916/packages/workout-guide/assets/bicep-curl/frame-2.svg","https://cdn.jsdelivr.net/gh/bryllim/workout-guide@ba0b709cb20430361b2cb33aaadd20998164a916/packages/workout-guide/assets/bicep-curl/frame-3.svg","both"
"290","biceps/dumbbell-seated-neutral-wrist-curl","Dumbbell Seated Neutral Wrist Curl","dumbbell","biceps","strength","true","https://cdn.jsdelivr.net/gh/JahelCuadrado/ExerciseGymGifsDB@v1.1.0/biceps/dumbbell-seated-neutral-wrist-curl.gif","wrist-curl","fuzzy(0.50)","https://cdn.jsdelivr.net/gh/bryllim/workout-guide@ba0b709cb20430361b2cb33aaadd20998164a916/packages/workout-guide/assets/wrist-curl/frame-1.svg","https://cdn.jsdelivr.net/gh/bryllim/workout-guide@ba0b709cb20430361b2cb33aaadd20998164a916/packages/workout-guide/assets/wrist-curl/frame-2.svg","https://cdn.jsdelivr.net/gh/bryllim/workout-guide@ba0b709cb20430361b2cb33aaadd20998164a916/packages/workout-guide/assets/wrist-curl/frame-3.svg","both"
"291","biceps/dumbbell-seated-one-arm-bicep-curl-on-exercise-ball-with-leg-raised","Dumbbell Seated One Arm Bicep Curl On Exercise Ball With Leg Raised","dumbbell","biceps","strength","true","https://cdn.jsdelivr.net/gh/JahelCuadrado/ExerciseGymGifsDB@v1.1.0/biceps/dumbbell-seated-one-arm-bicep-curl-on-exercise-ball-with-leg-raised.gif","","","","","","gif_only"
"292","biceps/dumbbell-seated-preacher-curl","Dumbbell Seated Preacher Curl","dumbbell","biceps","strength","true","https://cdn.jsdelivr.net/gh/JahelCuadrado/ExerciseGymGifsDB@v1.1.0/biceps/dumbbell-seated-preacher-curl.gif","preacher-curl","fuzzy(0.67)","https://cdn.jsdelivr.net/gh/bryllim/workout-guide@ba0b709cb20430361b2cb33aaadd20998164a916/packages/workout-guide/assets/preacher-curl/frame-1.svg","https://cdn.jsdelivr.net/gh/bryllim/workout-guide@ba0b709cb20430361b2cb33aaadd20998164a916/packages/workout-guide/assets/preacher-curl/frame-2.svg","https://cdn.jsdelivr.net/gh/bryllim/workout-guide@ba0b709cb20430361b2cb33aaadd20998164a916/packages/workout-guide/assets/preacher-curl/frame-3.svg","both"
"293","biceps/dumbbell-seated-revers-grip-concentration-curl","Dumbbell Seated Revers Grip Concentration Curl","dumbbell","biceps","strength","true","https://cdn.jsdelivr.net/gh/JahelCuadrado/ExerciseGymGifsDB@v1.1.0/biceps/dumbbell-seated-revers-grip-concentration-curl.gif","","","","","","gif_only"
"294","biceps/dumbbell-standing-alternate-hammer-curl-and-press","Dumbbell Standing Alternate Hammer Curl And Press","dumbbell","biceps","strength","true","https://cdn.jsdelivr.net/gh/JahelCuadrado/ExerciseGymGifsDB@v1.1.0/biceps/dumbbell-standing-alternate-hammer-curl-and-press.gif","","","","","","gif_only"
"295","biceps/dumbbell-standing-biceps-curl","Dumbbell Standing Biceps Curl","dumbbell","biceps","strength","true","https://cdn.jsdelivr.net/gh/JahelCuadrado/ExerciseGymGifsDB@v1.1.0/biceps/dumbbell-standing-biceps-curl.gif","bicep-curl","fuzzy(0.67)","https://cdn.jsdelivr.net/gh/bryllim/workout-guide@ba0b709cb20430361b2cb33aaadd20998164a916/packages/workout-guide/assets/bicep-curl/frame-1.svg","https://cdn.jsdelivr.net/gh/bryllim/workout-guide@ba0b709cb20430361b2cb33aaadd20998164a916/packages/workout-guide/assets/bicep-curl/frame-2.svg","https://cdn.jsdelivr.net/gh/bryllim/workout-guide@ba0b709cb20430361b2cb33aaadd20998164a916/packages/workout-guide/assets/bicep-curl/frame-3.svg","both"
"296","biceps/dumbbell-standing-concentration-curl","Dumbbell Standing Concentration Curl","dumbbell","biceps","strength","true","https://cdn.jsdelivr.net/gh/JahelCuadrado/ExerciseGymGifsDB@v1.1.0/biceps/dumbbell-standing-concentration-curl.gif","concentration-curl","fuzzy(0.67)","https://cdn.jsdelivr.net/gh/bryllim/workout-guide@ba0b709cb20430361b2cb33aaadd20998164a916/packages/workout-guide/assets/concentration-curl/frame-1.svg","https://cdn.jsdelivr.net/gh/bryllim/workout-guide@ba0b709cb20430361b2cb33aaadd20998164a916/packages/workout-guide/assets/concentration-curl/frame-2.svg","https://cdn.jsdelivr.net/gh/bryllim/workout-guide@ba0b709cb20430361b2cb33aaadd20998164a916/packages/workout-guide/assets/concentration-curl/frame-3.svg","both"
"297","biceps/dumbbell-standing-inner-biceps-curl-v-2","Dumbbell Standing Inner Biceps Curl v2","dumbbell","biceps","strength","true","https://cdn.jsdelivr.net/gh/JahelCuadrado/ExerciseGymGifsDB@v1.1.0/biceps/dumbbell-standing-inner-biceps-curl-v-2.gif","","","","","","gif_only"
"298","biceps/dumbbell-standing-one-arm-concentration-curl","Dumbbell Standing One Arm Concentration Curl","dumbbell","biceps","strength","true","https://cdn.jsdelivr.net/gh/JahelCuadrado/ExerciseGymGifsDB@v1.1.0/biceps/dumbbell-standing-one-arm-concentration-curl.gif","","","","","","gif_only"
"299","biceps/dumbbell-standing-one-arm-curl-over-incline-bench-1680","Dumbbell Standing One Arm Curl Over Incline Bench 1680","dumbbell","biceps","strength","true","https://cdn.jsdelivr.net/gh/JahelCuadrado/ExerciseGymGifsDB@v1.1.0/biceps/dumbbell-standing-one-arm-curl-over-incline-bench-1680.gif","","","","","","gif_only"
"300","biceps/dumbbell-standing-one-arm-curl-over-incline-bench","Dumbbell Standing One Arm Curl Over Incline Bench","dumbbell","biceps","strength","true","https://cdn.jsdelivr.net/gh/JahelCuadrado/ExerciseGymGifsDB@v1.1.0/biceps/dumbbell-standing-one-arm-curl-over-incline-bench.gif","","","","","","gif_only"
"301","biceps/dumbbell-standing-one-arm-reverse-curl","Dumbbell Standing One Arm Reverse Curl","dumbbell","biceps","strength","true","https://cdn.jsdelivr.net/gh/JahelCuadrado/ExerciseGymGifsDB@v1.1.0/biceps/dumbbell-standing-one-arm-reverse-curl.gif","","","","","","gif_only"
"302","biceps/dumbbell-standing-preacher-curl","Dumbbell Standing Preacher Curl","dumbbell","biceps","strength","true","https://cdn.jsdelivr.net/gh/JahelCuadrado/ExerciseGymGifsDB@v1.1.0/biceps/dumbbell-standing-preacher-curl.gif","preacher-curl","fuzzy(0.67)","https://cdn.jsdelivr.net/gh/bryllim/workout-guide@ba0b709cb20430361b2cb33aaadd20998164a916/packages/workout-guide/assets/preacher-curl/frame-1.svg","https://cdn.jsdelivr.net/gh/bryllim/workout-guide@ba0b709cb20430361b2cb33aaadd20998164a916/packages/workout-guide/assets/preacher-curl/frame-2.svg","https://cdn.jsdelivr.net/gh/bryllim/workout-guide@ba0b709cb20430361b2cb33aaadd20998164a916/packages/workout-guide/assets/preacher-curl/frame-3.svg","both"
"303","biceps/dumbbell-standing-reverse-curl","Dumbbell Standing Reverse Curl","dumbbell","biceps","strength","true","https://cdn.jsdelivr.net/gh/JahelCuadrado/ExerciseGymGifsDB@v1.1.0/biceps/dumbbell-standing-reverse-curl.gif","reverse-curl","fuzzy(0.67)","https://cdn.jsdelivr.net/gh/bryllim/workout-guide@ba0b709cb20430361b2cb33aaadd20998164a916/packages/workout-guide/assets/reverse-curl/frame-1.svg","https://cdn.jsdelivr.net/gh/bryllim/workout-guide@ba0b709cb20430361b2cb33aaadd20998164a916/packages/workout-guide/assets/reverse-curl/frame-2.svg","https://cdn.jsdelivr.net/gh/bryllim/workout-guide@ba0b709cb20430361b2cb33aaadd20998164a916/packages/workout-guide/assets/reverse-curl/frame-3.svg","both"
"304","biceps/dumbbell-standing-zottman-preacher-curl","Dumbbell Standing Zottman Preacher Curl","dumbbell","biceps","strength","true","https://cdn.jsdelivr.net/gh/JahelCuadrado/ExerciseGymGifsDB@v1.1.0/biceps/dumbbell-standing-zottman-preacher-curl.gif","preacher-curl","fuzzy(0.50)","https://cdn.jsdelivr.net/gh/bryllim/workout-guide@ba0b709cb20430361b2cb33aaadd20998164a916/packages/workout-guide/assets/preacher-curl/frame-1.svg","https://cdn.jsdelivr.net/gh/bryllim/workout-guide@ba0b709cb20430361b2cb33aaadd20998164a916/packages/workout-guide/assets/preacher-curl/frame-2.svg","https://cdn.jsdelivr.net/gh/bryllim/workout-guide@ba0b709cb20430361b2cb33aaadd20998164a916/packages/workout-guide/assets/preacher-curl/frame-3.svg","both"
"305","biceps/dumbbell-step-up-single-leg-balance-with-bicep-curl","Dumbbell Step Up Single Leg Balance With Bicep Curl","dumbbell","biceps","strength","true","https://cdn.jsdelivr.net/gh/JahelCuadrado/ExerciseGymGifsDB@v1.1.0/biceps/dumbbell-step-up-single-leg-balance-with-bicep-curl.gif","","","","","","gif_only"
"306","biceps/dumbbell-waiter-biceps-curl","Dumbbell Waiter Biceps Curl","dumbbell","biceps","strength","true","https://cdn.jsdelivr.net/gh/JahelCuadrado/ExerciseGymGifsDB@v1.1.0/biceps/dumbbell-waiter-biceps-curl.gif","bicep-curl","fuzzy(0.67)","https://cdn.jsdelivr.net/gh/bryllim/workout-guide@ba0b709cb20430361b2cb33aaadd20998164a916/packages/workout-guide/assets/bicep-curl/frame-1.svg","https://cdn.jsdelivr.net/gh/bryllim/workout-guide@ba0b709cb20430361b2cb33aaadd20998164a916/packages/workout-guide/assets/bicep-curl/frame-2.svg","https://cdn.jsdelivr.net/gh/bryllim/workout-guide@ba0b709cb20430361b2cb33aaadd20998164a916/packages/workout-guide/assets/bicep-curl/frame-3.svg","both"
"307","biceps/dumbbell-zottman-curl","Dumbbell Zottman Curl","dumbbell","biceps","strength","true","https://cdn.jsdelivr.net/gh/JahelCuadrado/ExerciseGymGifsDB@v1.1.0/biceps/dumbbell-zottman-curl.gif","","","","","","gif_only"
"308","biceps/dumbbell-zottman-preacher-curl","Dumbbell Zottman Preacher Curl","dumbbell","biceps","strength","true","https://cdn.jsdelivr.net/gh/JahelCuadrado/ExerciseGymGifsDB@v1.1.0/biceps/dumbbell-zottman-preacher-curl.gif","preacher-curl","fuzzy(0.67)","https://cdn.jsdelivr.net/gh/bryllim/workout-guide@ba0b709cb20430361b2cb33aaadd20998164a916/packages/workout-guide/assets/preacher-curl/frame-1.svg","https://cdn.jsdelivr.net/gh/bryllim/workout-guide@ba0b709cb20430361b2cb33aaadd20998164a916/packages/workout-guide/assets/preacher-curl/frame-2.svg","https://cdn.jsdelivr.net/gh/bryllim/workout-guide@ba0b709cb20430361b2cb33aaadd20998164a916/packages/workout-guide/assets/preacher-curl/frame-3.svg","both"
"309","biceps/ez-bar-biceps-curl-with-arm-blaster","Ez Bar Biceps Curl With Arm Blaster","ez-bar","biceps","strength","true","https://cdn.jsdelivr.net/gh/JahelCuadrado/ExerciseGymGifsDB@v1.1.0/biceps/ez-bar-biceps-curl-with-arm-blaster.gif","","","","","","gif_only"
"310","biceps/ez-bar-seated-close-grip-concentration-curl","Ez Bar Seated Close Grip Concentration Curl","ez-bar","biceps","strength","true","https://cdn.jsdelivr.net/gh/JahelCuadrado/ExerciseGymGifsDB@v1.1.0/biceps/ez-bar-seated-close-grip-concentration-curl.gif","","","","","","gif_only"
"311","biceps/ez-barbell-close-grip-curl","Ez Barbell Close Grip Curl","ez-bar","biceps","strength","true","https://cdn.jsdelivr.net/gh/JahelCuadrado/ExerciseGymGifsDB@v1.1.0/biceps/ez-barbell-close-grip-curl.gif","","","","","","gif_only"
"312","biceps/ez-barbell-close-grip-preacher-curl","Ez Barbell Close Grip Preacher Curl","ez-bar","biceps","strength","true","https://cdn.jsdelivr.net/gh/JahelCuadrado/ExerciseGymGifsDB@v1.1.0/biceps/ez-barbell-close-grip-preacher-curl.gif","preacher-curl","fuzzy(0.50)","https://cdn.jsdelivr.net/gh/bryllim/workout-guide@ba0b709cb20430361b2cb33aaadd20998164a916/packages/workout-guide/assets/preacher-curl/frame-1.svg","https://cdn.jsdelivr.net/gh/bryllim/workout-guide@ba0b709cb20430361b2cb33aaadd20998164a916/packages/workout-guide/assets/preacher-curl/frame-2.svg","https://cdn.jsdelivr.net/gh/bryllim/workout-guide@ba0b709cb20430361b2cb33aaadd20998164a916/packages/workout-guide/assets/preacher-curl/frame-3.svg","both"
"313","biceps/ez-barbell-curl","Ez Barbell Curl","ez-bar","biceps","strength","true","https://cdn.jsdelivr.net/gh/JahelCuadrado/ExerciseGymGifsDB@v1.1.0/biceps/ez-barbell-curl.gif","leg-curl","fuzzy(0.50)","https://cdn.jsdelivr.net/gh/bryllim/workout-guide@ba0b709cb20430361b2cb33aaadd20998164a916/packages/workout-guide/assets/leg-curl/frame-1.svg","https://cdn.jsdelivr.net/gh/bryllim/workout-guide@ba0b709cb20430361b2cb33aaadd20998164a916/packages/workout-guide/assets/leg-curl/frame-2.svg","https://cdn.jsdelivr.net/gh/bryllim/workout-guide@ba0b709cb20430361b2cb33aaadd20998164a916/packages/workout-guide/assets/leg-curl/frame-3.svg","both"
"314","biceps/ez-barbell-reverse-grip-curl","Ez Barbell Reverse Grip Curl","ez-bar","biceps","strength","true","https://cdn.jsdelivr.net/gh/JahelCuadrado/ExerciseGymGifsDB@v1.1.0/biceps/ez-barbell-reverse-grip-curl.gif","reverse-curl","fuzzy(0.67)","https://cdn.jsdelivr.net/gh/bryllim/workout-guide@ba0b709cb20430361b2cb33aaadd20998164a916/packages/workout-guide/assets/reverse-curl/frame-1.svg","https://cdn.jsdelivr.net/gh/bryllim/workout-guide@ba0b709cb20430361b2cb33aaadd20998164a916/packages/workout-guide/assets/reverse-curl/frame-2.svg","https://cdn.jsdelivr.net/gh/bryllim/workout-guide@ba0b709cb20430361b2cb33aaadd20998164a916/packages/workout-guide/assets/reverse-curl/frame-3.svg","both"
"315","biceps/ez-barbell-reverse-grip-preacher-curl","Ez Barbell Reverse Grip Preacher Curl","ez-bar","biceps","strength","true","https://cdn.jsdelivr.net/gh/JahelCuadrado/ExerciseGymGifsDB@v1.1.0/biceps/ez-barbell-reverse-grip-preacher-curl.gif","preacher-curl","fuzzy(0.50)","https://cdn.jsdelivr.net/gh/bryllim/workout-guide@ba0b709cb20430361b2cb33aaadd20998164a916/packages/workout-guide/assets/preacher-curl/frame-1.svg","https://cdn.jsdelivr.net/gh/bryllim/workout-guide@ba0b709cb20430361b2cb33aaadd20998164a916/packages/workout-guide/assets/preacher-curl/frame-2.svg","https://cdn.jsdelivr.net/gh/bryllim/workout-guide@ba0b709cb20430361b2cb33aaadd20998164a916/packages/workout-guide/assets/preacher-curl/frame-3.svg","both"
"316","biceps/ez-barbell-seated-curls","Ez Barbell Seated Curls","ez-bar","biceps","strength","true","https://cdn.jsdelivr.net/gh/JahelCuadrado/ExerciseGymGifsDB@v1.1.0/biceps/ez-barbell-seated-curls.gif","seated-leg-curl","fuzzy(0.67)","https://cdn.jsdelivr.net/gh/bryllim/workout-guide@ba0b709cb20430361b2cb33aaadd20998164a916/packages/workout-guide/assets/seated-leg-curl/frame-1.svg","https://cdn.jsdelivr.net/gh/bryllim/workout-guide@ba0b709cb20430361b2cb33aaadd20998164a916/packages/workout-guide/assets/seated-leg-curl/frame-2.svg","https://cdn.jsdelivr.net/gh/bryllim/workout-guide@ba0b709cb20430361b2cb33aaadd20998164a916/packages/workout-guide/assets/seated-leg-curl/frame-3.svg","both"
"317","biceps/ez-barbell-spider-curl-1628","Ez Barbell Spider Curl 1628","ez-bar","biceps","strength","true","https://cdn.jsdelivr.net/gh/JahelCuadrado/ExerciseGymGifsDB@v1.1.0/biceps/ez-barbell-spider-curl-1628.gif","spider-curl","fuzzy(0.67)","https://cdn.jsdelivr.net/gh/bryllim/workout-guide@ba0b709cb20430361b2cb33aaadd20998164a916/packages/workout-guide/assets/spider-curl/frame-1.svg","https://cdn.jsdelivr.net/gh/bryllim/workout-guide@ba0b709cb20430361b2cb33aaadd20998164a916/packages/workout-guide/assets/spider-curl/frame-2.svg","https://cdn.jsdelivr.net/gh/bryllim/workout-guide@ba0b709cb20430361b2cb33aaadd20998164a916/packages/workout-guide/assets/spider-curl/frame-3.svg","both"
